display arm: ATTACHED to persistent dev display :99 (devdisplay.sh), GUI_GATE=0
PASS     | test_accelerators
ok:   BK38 (X, R12's LAST SENTENCE) one refresh later the box is STILL
         ticked, the accessor and the -variable agree, the node is still
         selected, and item 13's reveal left the ANCESTORS open and the TARGET
         closed
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK39 (X, THE DUAL PAIR) the SAME call that ticks for a hidden device
         node leaves the box UNTICKED for a path in NEITHER model, reports the
         SHIPPED err sentence, and spends exactly the ONE refresh the shipped
         retry already spent
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK40 (X, THE OTHER CONTROL) with a pattern in the Search bar the same
         absent path STILL does not tick and the sentence still carries the
         shipped bars hedge — while clearing the bar and asking for a real
         hidden node ticks it after all
ok:   BK41 (X) the auto-tick costs exactly ONE refresh — and with the box
         ALREADY on the very same call is a plain `ok` costing ZERO, so there is
         no spurious "I turned it on"
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK43 (X, THE FULL-RESOLUTION RULE) a path whose would-be model resolves
         DEEPER but still NOT FULLY leaves the box UNTICKED, leaves the tree at
         its 45 nodes and reports the SHIPPED partial sentence at the shallower
         landing — while the fully-resolving path on the same fixture moments
         later ticks, says so, and grows the tree to 129
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK42 (X, THE IMPROVE-OR-RESTORE CONTROL) the shipped retry re-reads the
         raw, finds LESS, and puts browsersigs, browserrows, browserdbsigs AND
         the selection back exactly — and the restored inventory is one the R12
         probe can still see a hidden node through
ok:   BK42 (TEARDOWN, spec §9's live note) the fixture leaves NOTHING behind
         — no toplevel, no windows entry, no ticked box for another file's
         snapshot to inherit, and the refresh spy really was un-installed
----
test_wave_sigbrowser_keys: 46 passed, 3 failed
RESULT: 3 FAILED (46 passed)
